Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Time,Media file name,Image index,Image file path,Comment
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,translational jaw movement,,,POINT,67.416,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4,51,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,teeth-hole contact,,,POINT,67.718,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4,60,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,ear clapping,,,POINT,67.818,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4,63,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,translational jaw movement,,,POINT,68.018,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4,69,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,teeth-hole contact,,,POINT,68.285,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4,77,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,jaw movement,,,POINT,68.452,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4,82,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,jaw movement,,,POINT,68.718,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4,90,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,assessing,,,STOP,68.818,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4,93,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,ear clapping,,,POINT,69.018,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4,99,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,peeling,,,START,69.552,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4,115,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,jaw movement,,,POINT,69.685,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4,119,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,ear clapping,,,POINT,69.719,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4,120,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,jaw movement,,,POINT,69.952,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4,127,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,ear clapping,,,POINT,70.352,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4,139,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,ear clapping,,,POINT,70.986,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4,158,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,jaw movement,,,POINT,70.986,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4,158,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,jaw movement,,,POINT,71.119,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4,162,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,jaw movement,,,POINT,71.319,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4,168,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,ear clapping,,,POINT,71.453,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4,172,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,jaw movement,,,POINT,71.919,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4,186,NA,
