Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Time,Media file name,Image index,Image file path,Comment
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,rotation,,Horizontal,STOP,47.463,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,44,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,rotation,,Vertical,START,47.496,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,45,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,licking,,,POINT,47.563,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,47,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,rotation,,Vertical,STOP,47.696,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,51,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,licking,,,POINT,47.796,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,54,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,rotation,,Vertical,START,47.863,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,56,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,rotation,,Vertical,STOP,47.996,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,60,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,licking,,,POINT,48.063,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,62,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,rotation,,Vertical,START,48.163,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,65,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,rotation,,Vertical,STOP,48.263,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,68,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,jaw movement,,,POINT,48.296,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,69,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,rotation,,Vertical,START,48.363,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,71,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,rotation,,Vertical,STOP,48.463,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,74,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,mouth,,,POINT,48.529,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,76,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,assessing,,,STOP,48.562,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,77,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,target,,,START,48.562,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,77,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,target,,,STOP,51.229,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,156,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,assessing,,,START,52.096,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,182,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,jaw movement,,,POINT,52.162,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,184,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,sniffing,,,POINT,52.295,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,188,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,licking,,,POINT,52.462,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,193,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,translational movement,,,POINT,52.562,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,196,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,licking,,,POINT,52.695,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,200,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,jaw movement,,,POINT,52.929,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,207,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,jaw movement,,,POINT,53.262,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,217,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,chewing,,,START,53.295,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,218,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,chewing,,,STOP,53.629,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,228,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,mouth,,,POINT,53.729,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,231,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,assessing,,,STOP,53.795,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,233,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,target,,,START,53.962,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,238,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,target,,,STOP,62.028,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,479,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,assessing,,,START,63.727,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,529,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,jaw movement,,,POINT,63.761,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,530,NA,
