Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Time,Media file name,Image index,Image file path,Comment
Baby_1405,2025-06-24 11:48:28.904,,172.403,Media file(s),player #1:C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_10_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_11_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_12_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_13_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_14_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_16_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_17_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_1_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_3_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_4_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_5_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_6_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_7_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_8_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_9_one.mp4,0.0,9.701;4.433;4.267;7.729;13.965;9.531;5.627;5.099;5.562;15.965;11.869;5.499;17.418;8.460;17.460;17.963;11.965,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;24.000;24.000;24.000;30.000;30.000,Baby_grizzly,assessing,,,START,75.974,C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4,302,NA,
Baby_1405,2025-06-24 11:48:28.904,,172.403,Media file(s),player #1:C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_10_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_11_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_12_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_13_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_14_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_16_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_17_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_1_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_3_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_4_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_5_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_6_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_7_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_8_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_9_one.mp4,0.0,9.701;4.433;4.267;7.729;13.965;9.531;5.627;5.099;5.562;15.965;11.869;5.499;17.418;8.460;17.460;17.963;11.965,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;24.000;24.000;24.000;30.000;30.000,Baby_grizzly,jaw movement,,,POINT,76.140,C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4,307,NA,
Baby_1405,2025-06-24 11:48:28.904,,172.403,Media file(s),player #1:C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_10_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_11_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_12_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_13_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_14_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_16_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_17_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_1_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_3_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_4_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_5_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_6_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_7_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_8_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_9_one.mp4,0.0,9.701;4.433;4.267;7.729;13.965;9.531;5.627;5.099;5.562;15.965;11.869;5.499;17.418;8.460;17.460;17.963;11.965,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;24.000;24.000;24.000;30.000;30.000,Baby_grizzly,sniffing,,,POINT,76.307,C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4,312,NA,
Baby_1405,2025-06-24 11:48:28.904,,172.403,Media file(s),player #1:C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_10_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_11_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_12_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_13_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_14_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_16_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_17_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_1_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_3_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_4_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_5_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_6_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_7_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_8_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_9_one.mp4,0.0,9.701;4.433;4.267;7.729;13.965;9.531;5.627;5.099;5.562;15.965;11.869;5.499;17.418;8.460;17.460;17.963;11.965,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;24.000;24.000;24.000;30.000;30.000,Baby_grizzly,jaw movement,,,POINT,76.674,C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4,322,NA,
Baby_1405,2025-06-24 11:48:28.904,,172.403,Media file(s),player #1:C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_10_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_11_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_12_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_13_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_14_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_16_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_17_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_1_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_3_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_4_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_5_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_6_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_7_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_8_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_9_one.mp4,0.0,9.701;4.433;4.267;7.729;13.965;9.531;5.627;5.099;5.562;15.965;11.869;5.499;17.418;8.460;17.460;17.963;11.965,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;24.000;24.000;24.000;30.000;30.000,Baby_grizzly,jaw movement,,,POINT,76.907,C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4,329,NA,
Baby_1405,2025-06-24 11:48:28.904,,172.403,Media file(s),player #1:C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_10_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_11_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_12_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_13_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_14_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_16_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_17_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_1_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_3_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_4_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_5_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_6_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_7_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_8_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_9_one.mp4,0.0,9.701;4.433;4.267;7.729;13.965;9.531;5.627;5.099;5.562;15.965;11.869;5.499;17.418;8.460;17.460;17.963;11.965,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;24.000;24.000;24.000;30.000;30.000,Baby_grizzly,ear clapping,,,POINT,77.174,C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4,337,NA,
Baby_1405,2025-06-24 11:48:28.904,,172.403,Media file(s),player #1:C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_10_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_11_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_12_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_13_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_14_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_16_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_17_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_1_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_3_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_4_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_5_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_6_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_7_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_8_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_9_one.mp4,0.0,9.701;4.433;4.267;7.729;13.965;9.531;5.627;5.099;5.562;15.965;11.869;5.499;17.418;8.460;17.460;17.963;11.965,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;24.000;24.000;24.000;30.000;30.000,Baby_grizzly,jaw movement,,,POINT,77.174,C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4,337,NA,
Baby_1405,2025-06-24 11:48:28.904,,172.403,Media file(s),player #1:C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_10_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_11_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_12_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_13_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_14_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_16_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_17_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_1_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_3_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_4_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_5_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_6_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_7_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_8_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_9_one.mp4,0.0,9.701;4.433;4.267;7.729;13.965;9.531;5.627;5.099;5.562;15.965;11.869;5.499;17.418;8.460;17.460;17.963;11.965,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;24.000;24.000;24.000;30.000;30.000,Baby_grizzly,jaw movement,,,POINT,77.440,C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4,345,NA,
Baby_1405,2025-06-24 11:48:28.904,,172.403,Media file(s),player #1:C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_10_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_11_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_12_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_13_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_14_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_16_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_17_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_1_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_3_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_4_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_5_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_6_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_7_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_8_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_9_one.mp4,0.0,9.701;4.433;4.267;7.729;13.965;9.531;5.627;5.099;5.562;15.965;11.869;5.499;17.418;8.460;17.460;17.963;11.965,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;24.000;24.000;24.000;30.000;30.000,Baby_grizzly,mouth,,,POINT,77.640,C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4,351,NA,
Baby_1405,2025-06-24 11:48:28.904,,172.403,Media file(s),player #1:C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_10_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_11_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_12_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_13_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_14_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_16_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_17_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_1_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_3_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_4_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_5_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_6_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_7_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_8_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_9_one.mp4,0.0,9.701;4.433;4.267;7.729;13.965;9.531;5.627;5.099;5.562;15.965;11.869;5.499;17.418;8.460;17.460;17.963;11.965,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;24.000;24.000;24.000;30.000;30.000,Baby_grizzly,assessing,,,STOP,77.674,C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4,352,NA,
Baby_1405,2025-06-24 11:48:28.904,,172.403,Media file(s),player #1:C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_10_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_11_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_12_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_13_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_14_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_16_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_17_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_1_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_3_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_4_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_5_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_6_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_7_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_8_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_9_one.mp4,0.0,9.701;4.433;4.267;7.729;13.965;9.531;5.627;5.099;5.562;15.965;11.869;5.499;17.418;8.460;17.460;17.963;11.965,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;24.000;24.000;24.000;30.000;30.000,Baby_grizzly,target,,,START,77.874,C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4,358,NA,
Baby_1405,2025-06-24 11:48:28.904,,172.403,Media file(s),player #1:C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_10_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_11_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_12_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_13_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_14_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_16_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_17_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_1_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_3_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_4_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_5_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_6_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_7_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_8_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_9_one.mp4,0.0,9.701;4.433;4.267;7.729;13.965;9.531;5.627;5.099;5.562;15.965;11.869;5.499;17.418;8.460;17.460;17.963;11.965,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;24.000;24.000;24.000;30.000;30.000,Baby_grizzly,target,,,STOP,80.206,C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4,428,NA,
Baby_1405,2025-06-24 11:48:28.904,,172.403,Media file(s),player #1:C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_10_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_11_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_12_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_13_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_14_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_16_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_17_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_1_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_3_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_4_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_5_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_6_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_7_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_8_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_9_one.mp4,0.0,9.701;4.433;4.267;7.729;13.965;9.531;5.627;5.099;5.562;15.965;11.869;5.499;17.418;8.460;17.460;17.963;11.965,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;24.000;24.000;24.000;30.000;30.000,Baby_grizzly,digging,,,START,80.340,C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4,432,NA,
Baby_1405,2025-06-24 11:48:28.904,,172.403,Media file(s),player #1:C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_10_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_11_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_12_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_13_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_14_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_16_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_17_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_1_three.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_3_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_4_five.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_5_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_6_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_7_seven.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_8_two.mp4;C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_9_one.mp4,0.0,9.701;4.433;4.267;7.729;13.965;9.531;5.627;5.099;5.562;15.965;11.869;5.499;17.418;8.460;17.460;17.963;11.965,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;24.000;24.000;24.000;30.000;30.000,Baby_grizzly,digging,,,STOP,81.773,C:\Users\esthe\Downloads\baby grizzly 14 _\Baby_1405_2_seven.mp4,475,NA,
