Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Time,Media file name,Image index,Image file path,Comment
whit_1405,2025-06-13 17:07:23.790,,187.239,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 _\Whit_1405_10_three.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_11_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_12_two.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_13_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_14_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_16_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_17_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_18_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_3_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_4_control.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_5_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_6_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_8_onehalf.mp4,0.0,11.970;18.573;4.934;13.001;10.534;8.124;25.795;6.863;16.327;16.565;11.462;7.933;12.699;6.966;16.101,30.000;30.000;30.000;30.000;30.000;24.000;24.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,sniffing,,,POINT,167.739,C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4,89,NA,
whit_1405,2025-06-13 17:07:23.790,,187.239,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 _\Whit_1405_10_three.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_11_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_12_two.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_13_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_14_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_16_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_17_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_18_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_3_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_4_control.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_5_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_6_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_8_onehalf.mp4,0.0,11.970;18.573;4.934;13.001;10.534;8.124;25.795;6.863;16.327;16.565;11.462;7.933;12.699;6.966;16.101,30.000;30.000;30.000;30.000;30.000;24.000;24.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,168.139,C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4,101,NA,
whit_1405,2025-06-13 17:07:23.790,,187.239,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 _\Whit_1405_10_three.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_11_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_12_two.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_13_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_14_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_16_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_17_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_18_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_3_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_4_control.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_5_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_6_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_8_onehalf.mp4,0.0,11.970;18.573;4.934;13.001;10.534;8.124;25.795;6.863;16.327;16.565;11.462;7.933;12.699;6.966;16.101,30.000;30.000;30.000;30.000;30.000;24.000;24.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,168.506,C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4,112,NA,
whit_1405,2025-06-13 17:07:23.790,,187.239,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 _\Whit_1405_10_three.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_11_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_12_two.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_13_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_14_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_16_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_17_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_18_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_3_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_4_control.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_5_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_6_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_8_onehalf.mp4,0.0,11.970;18.573;4.934;13.001;10.534;8.124;25.795;6.863;16.327;16.565;11.462;7.933;12.699;6.966;16.101,30.000;30.000;30.000;30.000;30.000;24.000;24.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,rotation,,Horizontal,STOP,168.572,C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4,114,NA,
whit_1405,2025-06-13 17:07:23.790,,187.239,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 _\Whit_1405_10_three.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_11_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_12_two.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_13_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_14_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_16_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_17_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_18_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_3_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_4_control.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_5_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_6_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_8_onehalf.mp4,0.0,11.970;18.573;4.934;13.001;10.534;8.124;25.795;6.863;16.327;16.565;11.462;7.933;12.699;6.966;16.101,30.000;30.000;30.000;30.000;30.000;24.000;24.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,translational jaw movement,,,POINT,168.639,C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4,116,NA,
whit_1405,2025-06-13 17:07:23.790,,187.239,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 _\Whit_1405_10_three.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_11_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_12_two.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_13_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_14_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_16_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_17_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_18_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_3_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_4_control.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_5_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_6_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_8_onehalf.mp4,0.0,11.970;18.573;4.934;13.001;10.534;8.124;25.795;6.863;16.327;16.565;11.462;7.933;12.699;6.966;16.101,30.000;30.000;30.000;30.000;30.000;24.000;24.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,rotation,,Vertical,START,168.673,C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4,117,NA,
whit_1405,2025-06-13 17:07:23.790,,187.239,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 _\Whit_1405_10_three.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_11_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_12_two.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_13_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_14_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_16_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_17_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_18_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_3_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_4_control.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_5_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_6_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_8_onehalf.mp4,0.0,11.970;18.573;4.934;13.001;10.534;8.124;25.795;6.863;16.327;16.565;11.462;7.933;12.699;6.966;16.101,30.000;30.000;30.000;30.000;30.000;24.000;24.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,sniffing,,,POINT,168.806,C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4,121,NA,
whit_1405,2025-06-13 17:07:23.790,,187.239,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 _\Whit_1405_10_three.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_11_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_12_two.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_13_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_14_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_16_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_17_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_18_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_3_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_4_control.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_5_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_6_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_8_onehalf.mp4,0.0,11.970;18.573;4.934;13.001;10.534;8.124;25.795;6.863;16.327;16.565;11.462;7.933;12.699;6.966;16.101,30.000;30.000;30.000;30.000;30.000;24.000;24.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,169.006,C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4,127,NA,
whit_1405,2025-06-13 17:07:23.790,,187.239,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 _\Whit_1405_10_three.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_11_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_12_two.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_13_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_14_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_16_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_17_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_18_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_3_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_4_control.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_5_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_6_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_8_onehalf.mp4,0.0,11.970;18.573;4.934;13.001;10.534;8.124;25.795;6.863;16.327;16.565;11.462;7.933;12.699;6.966;16.101,30.000;30.000;30.000;30.000;30.000;24.000;24.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,169.172,C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4,132,NA,
whit_1405,2025-06-13 17:07:23.790,,187.239,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 _\Whit_1405_10_three.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_11_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_12_two.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_13_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_14_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_16_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_17_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_18_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_3_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_4_control.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_5_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_6_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_8_onehalf.mp4,0.0,11.970;18.573;4.934;13.001;10.534;8.124;25.795;6.863;16.327;16.565;11.462;7.933;12.699;6.966;16.101,30.000;30.000;30.000;30.000;30.000;24.000;24.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,sniffing,,,POINT,169.339,C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4,137,NA,
whit_1405,2025-06-13 17:07:23.790,,187.239,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 _\Whit_1405_10_three.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_11_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_12_two.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_13_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_14_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_16_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_17_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_18_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_3_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_4_control.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_5_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_6_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_8_onehalf.mp4,0.0,11.970;18.573;4.934;13.001;10.534;8.124;25.795;6.863;16.327;16.565;11.462;7.933;12.699;6.966;16.101,30.000;30.000;30.000;30.000;30.000;24.000;24.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,licking,,,POINT,169.439,C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4,140,NA,
whit_1405,2025-06-13 17:07:23.790,,187.239,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 _\Whit_1405_10_three.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_11_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_12_two.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_13_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_14_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_16_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_17_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_18_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_3_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_4_control.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_5_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_6_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_8_onehalf.mp4,0.0,11.970;18.573;4.934;13.001;10.534;8.124;25.795;6.863;16.327;16.565;11.462;7.933;12.699;6.966;16.101,30.000;30.000;30.000;30.000;30.000;24.000;24.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,teeth-hole contact,,,POINT,169.772,C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4,150,NA,
whit_1405,2025-06-13 17:07:23.790,,187.239,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 _\Whit_1405_10_three.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_11_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_12_two.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_13_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_14_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_16_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_17_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_18_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_3_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_4_control.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_5_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_6_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_8_onehalf.mp4,0.0,11.970;18.573;4.934;13.001;10.534;8.124;25.795;6.863;16.327;16.565;11.462;7.933;12.699;6.966;16.101,30.000;30.000;30.000;30.000;30.000;24.000;24.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,rotation,,Vertical,STOP,169.972,C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4,156,NA,
whit_1405,2025-06-13 17:07:23.790,,187.239,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 _\Whit_1405_10_three.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_11_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_12_two.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_13_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_14_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_16_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_17_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_18_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_3_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_4_control.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_5_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_6_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_8_onehalf.mp4,0.0,11.970;18.573;4.934;13.001;10.534;8.124;25.795;6.863;16.327;16.565;11.462;7.933;12.699;6.966;16.101,30.000;30.000;30.000;30.000;30.000;24.000;24.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,170.072,C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4,159,NA,
whit_1405,2025-06-13 17:07:23.790,,187.239,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 _\Whit_1405_10_three.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_11_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_12_two.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_13_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_14_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_16_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_17_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_18_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_3_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_4_control.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_5_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_6_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_8_onehalf.mp4,0.0,11.970;18.573;4.934;13.001;10.534;8.124;25.795;6.863;16.327;16.565;11.462;7.933;12.699;6.966;16.101,30.000;30.000;30.000;30.000;30.000;24.000;24.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,assessing,,,STOP,170.239,C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4,164,NA,
whit_1405,2025-06-13 17:07:23.790,,187.239,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 _\Whit_1405_10_three.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_11_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_12_two.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_13_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_14_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_16_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_17_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_18_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_3_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_4_control.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_5_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_6_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_8_onehalf.mp4,0.0,11.970;18.573;4.934;13.001;10.534;8.124;25.795;6.863;16.327;16.565;11.462;7.933;12.699;6.966;16.101,30.000;30.000;30.000;30.000;30.000;24.000;24.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,peeling,,,START,170.239,C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4,164,NA,
whit_1405,2025-06-13 17:07:23.790,,187.239,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 _\Whit_1405_10_three.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_11_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_12_two.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_13_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_14_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_15_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_16_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_17_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_18_onehalf.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_3_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_4_control.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_5_five.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_6_seven.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4;C:\Users\esthe\Downloads\white line 14 _\Whit_1405_8_onehalf.mp4,0.0,11.970;18.573;4.934;13.001;10.534;8.124;25.795;6.863;16.327;16.565;11.462;7.933;12.699;6.966;16.101,30.000;30.000;30.000;30.000;30.000;24.000;24.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,peeling,,,STOP,171.672,C:\Users\esthe\Downloads\white line 14 _\Whit_1405_7_one.mp4,207,NA,
