Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Time,Media file name,Image index,Image file path,Comment
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,82.112,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4,134,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,peeling,,,STOP,82.179,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4,136,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,eating,,,START,82.212,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4,137,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,eating,,,STOP,82.346,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4,141,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,bending,,,START,82.412,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4,0,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,bending,,,STOP,83.045,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,19,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,grabbing peanut,,,POINT,83.045,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,19,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,lifting,,,START,83.079,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,20,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,lifting,,,STOP,83.378,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,29,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,assessing,,,START,83.645,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,37,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,83.745,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,40,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,sniffing,,,POINT,83.978,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,47,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,rotation,,Vertical,START,84.445,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,61,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,jaw movement,,,POINT,84.845,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,73,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,rotation,,Vertical,STOP,84.845,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,73,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,rotation,,Vertical,START,85.078,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,80,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,sniffing,,,POINT,85.112,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,81,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,translational movement,,,POINT,85.345,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,88,NA,
whit_1405(2),2025-06-27 14:55:43.116,,109.442,Media file(s),player #1:C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_10_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_11_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_12_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_13_five(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_2_five (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_3_one (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_4_control (2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_5_three(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_6_one(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_7_two(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_8_onehalf(2).mp4;C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,0.0,6.365;3.661;7.299;10.332;7.866;6.166;16.964;6.932;4.266;7.799;4.766;27.063,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Whiteline,licking,,,POINT,85.478,C:\Users\esthe\Downloads\white line 14 1 _\Whit_1405_9_five(2).mp4,92,NA,
