Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Time,Media file name,Image index,Image file path,Comment
Side_1305,2025-06-10 11:48:46.997,,213.135,Media file(s),player #1:side mark 13 _\Side_1305_10_seven.mp4;side mark 13 _\Side_1305_11_three.mp4;side mark 13 _\Side_1305_12_onehalf.mp4;side mark 13 _\Side_1305_13_one.mp4;side mark 13 _\Side_1305_14_onehalf.mp4;side mark 13 _\Side_1305_15_three.mp4;side mark 13 _\Side_1305_16_five.mp4;side mark 13 _\Side_1305_17_three.mp4;side mark 13 _\Side_1305_18_seven.mp4;side mark 13 _\Side_1305_19_five.mp4;side mark 13 _\Side_1305_20_one.mp4;side mark 13 _\Side_1305_3_seven.mp4;side mark 13 _\Side_1305_4_control.mp4;side mark 13 _\Side_1305_5_three.mp4;side mark 13 _\Side_1305_6_three.mp4;side mark 13 _\Side_1305_7_five.mp4;side mark 13 _\Side_1305_8_control.mp4;side mark 13 _\Side_1305_9_one.mp4,0.0,11.964;11.665;15.565;23.128;7.768;6.764;7.832;11.296;7.564;18.163;6.830;17.764;6.901;16.398;19.330;12.264;4.167;7.833,30.000;30.000;30.000;30.000;29.970;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Sidemark,target,,,START,77.483,side mark 13 _\Side_1305_16_five.mp4,19,NA,
Side_1305,2025-06-10 11:48:46.997,,213.135,Media file(s),player #1:side mark 13 _\Side_1305_10_seven.mp4;side mark 13 _\Side_1305_11_three.mp4;side mark 13 _\Side_1305_12_onehalf.mp4;side mark 13 _\Side_1305_13_one.mp4;side mark 13 _\Side_1305_14_onehalf.mp4;side mark 13 _\Side_1305_15_three.mp4;side mark 13 _\Side_1305_16_five.mp4;side mark 13 _\Side_1305_17_three.mp4;side mark 13 _\Side_1305_18_seven.mp4;side mark 13 _\Side_1305_19_five.mp4;side mark 13 _\Side_1305_20_one.mp4;side mark 13 _\Side_1305_3_seven.mp4;side mark 13 _\Side_1305_4_control.mp4;side mark 13 _\Side_1305_5_three.mp4;side mark 13 _\Side_1305_6_three.mp4;side mark 13 _\Side_1305_7_five.mp4;side mark 13 _\Side_1305_8_control.mp4;side mark 13 _\Side_1305_9_one.mp4,0.0,11.964;11.665;15.565;23.128;7.768;6.764;7.832;11.296;7.564;18.163;6.830;17.764;6.901;16.398;19.330;12.264;4.167;7.833,30.000;30.000;30.000;30.000;29.970;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Sidemark,target,,,STOP,81.548,side mark 13 _\Side_1305_16_five.mp4,141,NA,
Side_1305,2025-06-10 11:48:46.997,,213.135,Media file(s),player #1:side mark 13 _\Side_1305_10_seven.mp4;side mark 13 _\Side_1305_11_three.mp4;side mark 13 _\Side_1305_12_onehalf.mp4;side mark 13 _\Side_1305_13_one.mp4;side mark 13 _\Side_1305_14_onehalf.mp4;side mark 13 _\Side_1305_15_three.mp4;side mark 13 _\Side_1305_16_five.mp4;side mark 13 _\Side_1305_17_three.mp4;side mark 13 _\Side_1305_18_seven.mp4;side mark 13 _\Side_1305_19_five.mp4;side mark 13 _\Side_1305_20_one.mp4;side mark 13 _\Side_1305_3_seven.mp4;side mark 13 _\Side_1305_4_control.mp4;side mark 13 _\Side_1305_5_three.mp4;side mark 13 _\Side_1305_6_three.mp4;side mark 13 _\Side_1305_7_five.mp4;side mark 13 _\Side_1305_8_control.mp4;side mark 13 _\Side_1305_9_one.mp4,0.0,11.964;11.665;15.565;23.128;7.768;6.764;7.832;11.296;7.564;18.163;6.830;17.764;6.901;16.398;19.330;12.264;4.167;7.833,30.000;30.000;30.000;30.000;29.970;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Sidemark,digging,,,START,81.814,side mark 13 _\Side_1305_16_five.mp4,149,NA,
Side_1305,2025-06-10 11:48:46.997,,213.135,Media file(s),player #1:side mark 13 _\Side_1305_10_seven.mp4;side mark 13 _\Side_1305_11_three.mp4;side mark 13 _\Side_1305_12_onehalf.mp4;side mark 13 _\Side_1305_13_one.mp4;side mark 13 _\Side_1305_14_onehalf.mp4;side mark 13 _\Side_1305_15_three.mp4;side mark 13 _\Side_1305_16_five.mp4;side mark 13 _\Side_1305_17_three.mp4;side mark 13 _\Side_1305_18_seven.mp4;side mark 13 _\Side_1305_19_five.mp4;side mark 13 _\Side_1305_20_one.mp4;side mark 13 _\Side_1305_3_seven.mp4;side mark 13 _\Side_1305_4_control.mp4;side mark 13 _\Side_1305_5_three.mp4;side mark 13 _\Side_1305_6_three.mp4;side mark 13 _\Side_1305_7_five.mp4;side mark 13 _\Side_1305_8_control.mp4;side mark 13 _\Side_1305_9_one.mp4,0.0,11.964;11.665;15.565;23.128;7.768;6.764;7.832;11.296;7.564;18.163;6.830;17.764;6.901;16.398;19.330;12.264;4.167;7.833,30.000;30.000;30.000;30.000;29.970;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Sidemark,digging,,,STOP,84.348,side mark 13 _\Side_1305_16_five.mp4,225,NA,
Side_1305,2025-06-10 11:48:46.997,,213.135,Media file(s),player #1:side mark 13 _\Side_1305_10_seven.mp4;side mark 13 _\Side_1305_11_three.mp4;side mark 13 _\Side_1305_12_onehalf.mp4;side mark 13 _\Side_1305_13_one.mp4;side mark 13 _\Side_1305_14_onehalf.mp4;side mark 13 _\Side_1305_15_three.mp4;side mark 13 _\Side_1305_16_five.mp4;side mark 13 _\Side_1305_17_three.mp4;side mark 13 _\Side_1305_18_seven.mp4;side mark 13 _\Side_1305_19_five.mp4;side mark 13 _\Side_1305_20_one.mp4;side mark 13 _\Side_1305_3_seven.mp4;side mark 13 _\Side_1305_4_control.mp4;side mark 13 _\Side_1305_5_three.mp4;side mark 13 _\Side_1305_6_three.mp4;side mark 13 _\Side_1305_7_five.mp4;side mark 13 _\Side_1305_8_control.mp4;side mark 13 _\Side_1305_9_one.mp4,0.0,11.964;11.665;15.565;23.128;7.768;6.764;7.832;11.296;7.564;18.163;6.830;17.764;6.901;16.398;19.330;12.264;4.167;7.833,30.000;30.000;30.000;30.000;29.970;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Sidemark,explore,,,START,84.681,side mark 13 _\Side_1305_16_five.mp4,0,NA,
Side_1305,2025-06-10 11:48:46.997,,213.135,Media file(s),player #1:side mark 13 _\Side_1305_10_seven.mp4;side mark 13 _\Side_1305_11_three.mp4;side mark 13 _\Side_1305_12_onehalf.mp4;side mark 13 _\Side_1305_13_one.mp4;side mark 13 _\Side_1305_14_onehalf.mp4;side mark 13 _\Side_1305_15_three.mp4;side mark 13 _\Side_1305_16_five.mp4;side mark 13 _\Side_1305_17_three.mp4;side mark 13 _\Side_1305_18_seven.mp4;side mark 13 _\Side_1305_19_five.mp4;side mark 13 _\Side_1305_20_one.mp4;side mark 13 _\Side_1305_3_seven.mp4;side mark 13 _\Side_1305_4_control.mp4;side mark 13 _\Side_1305_5_three.mp4;side mark 13 _\Side_1305_6_three.mp4;side mark 13 _\Side_1305_7_five.mp4;side mark 13 _\Side_1305_8_control.mp4;side mark 13 _\Side_1305_9_one.mp4,0.0,11.964;11.665;15.565;23.128;7.768;6.764;7.832;11.296;7.564;18.163;6.830;17.764;6.901;16.398;19.330;12.264;4.167;7.833,30.000;30.000;30.000;30.000;29.970;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Sidemark,explore,,,STOP,88.078,side mark 13 _\Side_1305_17_three.mp4,102,NA,
Side_1305,2025-06-10 11:48:46.997,,213.135,Media file(s),player #1:side mark 13 _\Side_1305_10_seven.mp4;side mark 13 _\Side_1305_11_three.mp4;side mark 13 _\Side_1305_12_onehalf.mp4;side mark 13 _\Side_1305_13_one.mp4;side mark 13 _\Side_1305_14_onehalf.mp4;side mark 13 _\Side_1305_15_three.mp4;side mark 13 _\Side_1305_16_five.mp4;side mark 13 _\Side_1305_17_three.mp4;side mark 13 _\Side_1305_18_seven.mp4;side mark 13 _\Side_1305_19_five.mp4;side mark 13 _\Side_1305_20_one.mp4;side mark 13 _\Side_1305_3_seven.mp4;side mark 13 _\Side_1305_4_control.mp4;side mark 13 _\Side_1305_5_three.mp4;side mark 13 _\Side_1305_6_three.mp4;side mark 13 _\Side_1305_7_five.mp4;side mark 13 _\Side_1305_8_control.mp4;side mark 13 _\Side_1305_9_one.mp4,0.0,11.964;11.665;15.565;23.128;7.768;6.764;7.832;11.296;7.564;18.163;6.830;17.764;6.901;16.398;19.330;12.264;4.167;7.833,30.000;30.000;30.000;30.000;29.970;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Sidemark,bending,,,START,88.512,side mark 13 _\Side_1305_17_three.mp4,115,NA,
Side_1305,2025-06-10 11:48:46.997,,213.135,Media file(s),player #1:side mark 13 _\Side_1305_10_seven.mp4;side mark 13 _\Side_1305_11_three.mp4;side mark 13 _\Side_1305_12_onehalf.mp4;side mark 13 _\Side_1305_13_one.mp4;side mark 13 _\Side_1305_14_onehalf.mp4;side mark 13 _\Side_1305_15_three.mp4;side mark 13 _\Side_1305_16_five.mp4;side mark 13 _\Side_1305_17_three.mp4;side mark 13 _\Side_1305_18_seven.mp4;side mark 13 _\Side_1305_19_five.mp4;side mark 13 _\Side_1305_20_one.mp4;side mark 13 _\Side_1305_3_seven.mp4;side mark 13 _\Side_1305_4_control.mp4;side mark 13 _\Side_1305_5_three.mp4;side mark 13 _\Side_1305_6_three.mp4;side mark 13 _\Side_1305_7_five.mp4;side mark 13 _\Side_1305_8_control.mp4;side mark 13 _\Side_1305_9_one.mp4,0.0,11.964;11.665;15.565;23.128;7.768;6.764;7.832;11.296;7.564;18.163;6.830;17.764;6.901;16.398;19.330;12.264;4.167;7.833,30.000;30.000;30.000;30.000;29.970;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Sidemark,grabbing peanut,,,POINT,88.912,side mark 13 _\Side_1305_17_three.mp4,127,NA,
Side_1305,2025-06-10 11:48:46.997,,213.135,Media file(s),player #1:side mark 13 _\Side_1305_10_seven.mp4;side mark 13 _\Side_1305_11_three.mp4;side mark 13 _\Side_1305_12_onehalf.mp4;side mark 13 _\Side_1305_13_one.mp4;side mark 13 _\Side_1305_14_onehalf.mp4;side mark 13 _\Side_1305_15_three.mp4;side mark 13 _\Side_1305_16_five.mp4;side mark 13 _\Side_1305_17_three.mp4;side mark 13 _\Side_1305_18_seven.mp4;side mark 13 _\Side_1305_19_five.mp4;side mark 13 _\Side_1305_20_one.mp4;side mark 13 _\Side_1305_3_seven.mp4;side mark 13 _\Side_1305_4_control.mp4;side mark 13 _\Side_1305_5_three.mp4;side mark 13 _\Side_1305_6_three.mp4;side mark 13 _\Side_1305_7_five.mp4;side mark 13 _\Side_1305_8_control.mp4;side mark 13 _\Side_1305_9_one.mp4,0.0,11.964;11.665;15.565;23.128;7.768;6.764;7.832;11.296;7.564;18.163;6.830;17.764;6.901;16.398;19.330;12.264;4.167;7.833,30.000;30.000;30.000;30.000;29.970;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Sidemark,bending,,,STOP,88.945,side mark 13 _\Side_1305_17_three.mp4,128,NA,
Side_1305,2025-06-10 11:48:46.997,,213.135,Media file(s),player #1:side mark 13 _\Side_1305_10_seven.mp4;side mark 13 _\Side_1305_11_three.mp4;side mark 13 _\Side_1305_12_onehalf.mp4;side mark 13 _\Side_1305_13_one.mp4;side mark 13 _\Side_1305_14_onehalf.mp4;side mark 13 _\Side_1305_15_three.mp4;side mark 13 _\Side_1305_16_five.mp4;side mark 13 _\Side_1305_17_three.mp4;side mark 13 _\Side_1305_18_seven.mp4;side mark 13 _\Side_1305_19_five.mp4;side mark 13 _\Side_1305_20_one.mp4;side mark 13 _\Side_1305_3_seven.mp4;side mark 13 _\Side_1305_4_control.mp4;side mark 13 _\Side_1305_5_three.mp4;side mark 13 _\Side_1305_6_three.mp4;side mark 13 _\Side_1305_7_five.mp4;side mark 13 _\Side_1305_8_control.mp4;side mark 13 _\Side_1305_9_one.mp4,0.0,11.964;11.665;15.565;23.128;7.768;6.764;7.832;11.296;7.564;18.163;6.830;17.764;6.901;16.398;19.330;12.264;4.167;7.833,30.000;30.000;30.000;30.000;29.970;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Sidemark,lifting,,,START,89.145,side mark 13 _\Side_1305_17_three.mp4,134,NA,
Side_1305,2025-06-10 11:48:46.997,,213.135,Media file(s),player #1:side mark 13 _\Side_1305_10_seven.mp4;side mark 13 _\Side_1305_11_three.mp4;side mark 13 _\Side_1305_12_onehalf.mp4;side mark 13 _\Side_1305_13_one.mp4;side mark 13 _\Side_1305_14_onehalf.mp4;side mark 13 _\Side_1305_15_three.mp4;side mark 13 _\Side_1305_16_five.mp4;side mark 13 _\Side_1305_17_three.mp4;side mark 13 _\Side_1305_18_seven.mp4;side mark 13 _\Side_1305_19_five.mp4;side mark 13 _\Side_1305_20_one.mp4;side mark 13 _\Side_1305_3_seven.mp4;side mark 13 _\Side_1305_4_control.mp4;side mark 13 _\Side_1305_5_three.mp4;side mark 13 _\Side_1305_6_three.mp4;side mark 13 _\Side_1305_7_five.mp4;side mark 13 _\Side_1305_8_control.mp4;side mark 13 _\Side_1305_9_one.mp4,0.0,11.964;11.665;15.565;23.128;7.768;6.764;7.832;11.296;7.564;18.163;6.830;17.764;6.901;16.398;19.330;12.264;4.167;7.833,30.000;30.000;30.000;30.000;29.970;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Sidemark,lifting,,,STOP,89.578,side mark 13 _\Side_1305_17_three.mp4,147,NA,
Side_1305,2025-06-10 11:48:46.997,,213.135,Media file(s),player #1:side mark 13 _\Side_1305_10_seven.mp4;side mark 13 _\Side_1305_11_three.mp4;side mark 13 _\Side_1305_12_onehalf.mp4;side mark 13 _\Side_1305_13_one.mp4;side mark 13 _\Side_1305_14_onehalf.mp4;side mark 13 _\Side_1305_15_three.mp4;side mark 13 _\Side_1305_16_five.mp4;side mark 13 _\Side_1305_17_three.mp4;side mark 13 _\Side_1305_18_seven.mp4;side mark 13 _\Side_1305_19_five.mp4;side mark 13 _\Side_1305_20_one.mp4;side mark 13 _\Side_1305_3_seven.mp4;side mark 13 _\Side_1305_4_control.mp4;side mark 13 _\Side_1305_5_three.mp4;side mark 13 _\Side_1305_6_three.mp4;side mark 13 _\Side_1305_7_five.mp4;side mark 13 _\Side_1305_8_control.mp4;side mark 13 _\Side_1305_9_one.mp4,0.0,11.964;11.665;15.565;23.128;7.768;6.764;7.832;11.296;7.564;18.163;6.830;17.764;6.901;16.398;19.330;12.264;4.167;7.833,30.000;30.000;30.000;30.000;29.970;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Sidemark,target,,,START,90.078,side mark 13 _\Side_1305_17_three.mp4,162,NA,
Side_1305,2025-06-10 11:48:46.997,,213.135,Media file(s),player #1:side mark 13 _\Side_1305_10_seven.mp4;side mark 13 _\Side_1305_11_three.mp4;side mark 13 _\Side_1305_12_onehalf.mp4;side mark 13 _\Side_1305_13_one.mp4;side mark 13 _\Side_1305_14_onehalf.mp4;side mark 13 _\Side_1305_15_three.mp4;side mark 13 _\Side_1305_16_five.mp4;side mark 13 _\Side_1305_17_three.mp4;side mark 13 _\Side_1305_18_seven.mp4;side mark 13 _\Side_1305_19_five.mp4;side mark 13 _\Side_1305_20_one.mp4;side mark 13 _\Side_1305_3_seven.mp4;side mark 13 _\Side_1305_4_control.mp4;side mark 13 _\Side_1305_5_three.mp4;side mark 13 _\Side_1305_6_three.mp4;side mark 13 _\Side_1305_7_five.mp4;side mark 13 _\Side_1305_8_control.mp4;side mark 13 _\Side_1305_9_one.mp4,0.0,11.964;11.665;15.565;23.128;7.768;6.764;7.832;11.296;7.564;18.163;6.830;17.764;6.901;16.398;19.330;12.264;4.167;7.833,30.000;30.000;30.000;30.000;29.970;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Sidemark,pause,,,START,92.911,side mark 13 _\Side_1305_17_three.mp4,247,NA,
Side_1305,2025-06-10 11:48:46.997,,213.135,Media file(s),player #1:side mark 13 _\Side_1305_10_seven.mp4;side mark 13 _\Side_1305_11_three.mp4;side mark 13 _\Side_1305_12_onehalf.mp4;side mark 13 _\Side_1305_13_one.mp4;side mark 13 _\Side_1305_14_onehalf.mp4;side mark 13 _\Side_1305_15_three.mp4;side mark 13 _\Side_1305_16_five.mp4;side mark 13 _\Side_1305_17_three.mp4;side mark 13 _\Side_1305_18_seven.mp4;side mark 13 _\Side_1305_19_five.mp4;side mark 13 _\Side_1305_20_one.mp4;side mark 13 _\Side_1305_3_seven.mp4;side mark 13 _\Side_1305_4_control.mp4;side mark 13 _\Side_1305_5_three.mp4;side mark 13 _\Side_1305_6_three.mp4;side mark 13 _\Side_1305_7_five.mp4;side mark 13 _\Side_1305_8_control.mp4;side mark 13 _\Side_1305_9_one.mp4,0.0,11.964;11.665;15.565;23.128;7.768;6.764;7.832;11.296;7.564;18.163;6.830;17.764;6.901;16.398;19.330;12.264;4.167;7.833,30.000;30.000;30.000;30.000;29.970;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Sidemark,pause,,,STOP,94.511,side mark 13 _\Side_1305_17_three.mp4,294,NA,
Side_1305,2025-06-10 11:48:46.997,,213.135,Media file(s),player #1:side mark 13 _\Side_1305_10_seven.mp4;side mark 13 _\Side_1305_11_three.mp4;side mark 13 _\Side_1305_12_onehalf.mp4;side mark 13 _\Side_1305_13_one.mp4;side mark 13 _\Side_1305_14_onehalf.mp4;side mark 13 _\Side_1305_15_three.mp4;side mark 13 _\Side_1305_16_five.mp4;side mark 13 _\Side_1305_17_three.mp4;side mark 13 _\Side_1305_18_seven.mp4;side mark 13 _\Side_1305_19_five.mp4;side mark 13 _\Side_1305_20_one.mp4;side mark 13 _\Side_1305_3_seven.mp4;side mark 13 _\Side_1305_4_control.mp4;side mark 13 _\Side_1305_5_three.mp4;side mark 13 _\Side_1305_6_three.mp4;side mark 13 _\Side_1305_7_five.mp4;side mark 13 _\Side_1305_8_control.mp4;side mark 13 _\Side_1305_9_one.mp4,0.0,11.964;11.665;15.565;23.128;7.768;6.764;7.832;11.296;7.564;18.163;6.830;17.764;6.901;16.398;19.330;12.264;4.167;7.833,30.000;30.000;30.000;30.000;29.970;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Sidemark,target,,,STOP,95.811,side mark 13 _\Side_1305_17_three.mp4,333,NA,
Side_1305,2025-06-10 11:48:46.997,,213.135,Media file(s),player #1:side mark 13 _\Side_1305_10_seven.mp4;side mark 13 _\Side_1305_11_three.mp4;side mark 13 _\Side_1305_12_onehalf.mp4;side mark 13 _\Side_1305_13_one.mp4;side mark 13 _\Side_1305_14_onehalf.mp4;side mark 13 _\Side_1305_15_three.mp4;side mark 13 _\Side_1305_16_five.mp4;side mark 13 _\Side_1305_17_three.mp4;side mark 13 _\Side_1305_18_seven.mp4;side mark 13 _\Side_1305_19_five.mp4;side mark 13 _\Side_1305_20_one.mp4;side mark 13 _\Side_1305_3_seven.mp4;side mark 13 _\Side_1305_4_control.mp4;side mark 13 _\Side_1305_5_three.mp4;side mark 13 _\Side_1305_6_three.mp4;side mark 13 _\Side_1305_7_five.mp4;side mark 13 _\Side_1305_8_control.mp4;side mark 13 _\Side_1305_9_one.mp4,0.0,11.964;11.665;15.565;23.128;7.768;6.764;7.832;11.296;7.564;18.163;6.830;17.764;6.901;16.398;19.330;12.264;4.167;7.833,30.000;30.000;30.000;30.000;29.970;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Sidemark,bending,,,START,95.976,side mark 13 _\Side_1305_17_three.mp4,0,NA,
Side_1305,2025-06-10 11:48:46.997,,213.135,Media file(s),player #1:side mark 13 _\Side_1305_10_seven.mp4;side mark 13 _\Side_1305_11_three.mp4;side mark 13 _\Side_1305_12_onehalf.mp4;side mark 13 _\Side_1305_13_one.mp4;side mark 13 _\Side_1305_14_onehalf.mp4;side mark 13 _\Side_1305_15_three.mp4;side mark 13 _\Side_1305_16_five.mp4;side mark 13 _\Side_1305_17_three.mp4;side mark 13 _\Side_1305_18_seven.mp4;side mark 13 _\Side_1305_19_five.mp4;side mark 13 _\Side_1305_20_one.mp4;side mark 13 _\Side_1305_3_seven.mp4;side mark 13 _\Side_1305_4_control.mp4;side mark 13 _\Side_1305_5_three.mp4;side mark 13 _\Side_1305_6_three.mp4;side mark 13 _\Side_1305_7_five.mp4;side mark 13 _\Side_1305_8_control.mp4;side mark 13 _\Side_1305_9_one.mp4,0.0,11.964;11.665;15.565;23.128;7.768;6.764;7.832;11.296;7.564;18.163;6.830;17.764;6.901;16.398;19.330;12.264;4.167;7.833,30.000;30.000;30.000;30.000;29.970;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Sidemark,grabbing peanut,,,POINT,96.509,side mark 13 _\Side_1305_18_seven.mp4,16,NA,
Side_1305,2025-06-10 11:48:46.997,,213.135,Media file(s),player #1:side mark 13 _\Side_1305_10_seven.mp4;side mark 13 _\Side_1305_11_three.mp4;side mark 13 _\Side_1305_12_onehalf.mp4;side mark 13 _\Side_1305_13_one.mp4;side mark 13 _\Side_1305_14_onehalf.mp4;side mark 13 _\Side_1305_15_three.mp4;side mark 13 _\Side_1305_16_five.mp4;side mark 13 _\Side_1305_17_three.mp4;side mark 13 _\Side_1305_18_seven.mp4;side mark 13 _\Side_1305_19_five.mp4;side mark 13 _\Side_1305_20_one.mp4;side mark 13 _\Side_1305_3_seven.mp4;side mark 13 _\Side_1305_4_control.mp4;side mark 13 _\Side_1305_5_three.mp4;side mark 13 _\Side_1305_6_three.mp4;side mark 13 _\Side_1305_7_five.mp4;side mark 13 _\Side_1305_8_control.mp4;side mark 13 _\Side_1305_9_one.mp4,0.0,11.964;11.665;15.565;23.128;7.768;6.764;7.832;11.296;7.564;18.163;6.830;17.764;6.901;16.398;19.330;12.264;4.167;7.833,30.000;30.000;30.000;30.000;29.970;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Sidemark,bending,,,STOP,96.543,side mark 13 _\Side_1305_18_seven.mp4,17,NA,
Side_1305,2025-06-10 11:48:46.997,,213.135,Media file(s),player #1:side mark 13 _\Side_1305_10_seven.mp4;side mark 13 _\Side_1305_11_three.mp4;side mark 13 _\Side_1305_12_onehalf.mp4;side mark 13 _\Side_1305_13_one.mp4;side mark 13 _\Side_1305_14_onehalf.mp4;side mark 13 _\Side_1305_15_three.mp4;side mark 13 _\Side_1305_16_five.mp4;side mark 13 _\Side_1305_17_three.mp4;side mark 13 _\Side_1305_18_seven.mp4;side mark 13 _\Side_1305_19_five.mp4;side mark 13 _\Side_1305_20_one.mp4;side mark 13 _\Side_1305_3_seven.mp4;side mark 13 _\Side_1305_4_control.mp4;side mark 13 _\Side_1305_5_three.mp4;side mark 13 _\Side_1305_6_three.mp4;side mark 13 _\Side_1305_7_five.mp4;side mark 13 _\Side_1305_8_control.mp4;side mark 13 _\Side_1305_9_one.mp4,0.0,11.964;11.665;15.565;23.128;7.768;6.764;7.832;11.296;7.564;18.163;6.830;17.764;6.901;16.398;19.330;12.264;4.167;7.833,30.000;30.000;30.000;30.000;29.970;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Sidemark,lifting,,,START,96.576,side mark 13 _\Side_1305_18_seven.mp4,18,NA,
Side_1305,2025-06-10 11:48:46.997,,213.135,Media file(s),player #1:side mark 13 _\Side_1305_10_seven.mp4;side mark 13 _\Side_1305_11_three.mp4;side mark 13 _\Side_1305_12_onehalf.mp4;side mark 13 _\Side_1305_13_one.mp4;side mark 13 _\Side_1305_14_onehalf.mp4;side mark 13 _\Side_1305_15_three.mp4;side mark 13 _\Side_1305_16_five.mp4;side mark 13 _\Side_1305_17_three.mp4;side mark 13 _\Side_1305_18_seven.mp4;side mark 13 _\Side_1305_19_five.mp4;side mark 13 _\Side_1305_20_one.mp4;side mark 13 _\Side_1305_3_seven.mp4;side mark 13 _\Side_1305_4_control.mp4;side mark 13 _\Side_1305_5_three.mp4;side mark 13 _\Side_1305_6_three.mp4;side mark 13 _\Side_1305_7_five.mp4;side mark 13 _\Side_1305_8_control.mp4;side mark 13 _\Side_1305_9_one.mp4,0.0,11.964;11.665;15.565;23.128;7.768;6.764;7.832;11.296;7.564;18.163;6.830;17.764;6.901;16.398;19.330;12.264;4.167;7.833,30.000;30.000;30.000;30.000;29.970;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Sidemark,lifting,,,STOP,96.909,side mark 13 _\Side_1305_18_seven.mp4,28,NA,
Side_1305,2025-06-10 11:48:46.997,,213.135,Media file(s),player #1:side mark 13 _\Side_1305_10_seven.mp4;side mark 13 _\Side_1305_11_three.mp4;side mark 13 _\Side_1305_12_onehalf.mp4;side mark 13 _\Side_1305_13_one.mp4;side mark 13 _\Side_1305_14_onehalf.mp4;side mark 13 _\Side_1305_15_three.mp4;side mark 13 _\Side_1305_16_five.mp4;side mark 13 _\Side_1305_17_three.mp4;side mark 13 _\Side_1305_18_seven.mp4;side mark 13 _\Side_1305_19_five.mp4;side mark 13 _\Side_1305_20_one.mp4;side mark 13 _\Side_1305_3_seven.mp4;side mark 13 _\Side_1305_4_control.mp4;side mark 13 _\Side_1305_5_three.mp4;side mark 13 _\Side_1305_6_three.mp4;side mark 13 _\Side_1305_7_five.mp4;side mark 13 _\Side_1305_8_control.mp4;side mark 13 _\Side_1305_9_one.mp4,0.0,11.964;11.665;15.565;23.128;7.768;6.764;7.832;11.296;7.564;18.163;6.830;17.764;6.901;16.398;19.330;12.264;4.167;7.833,30.000;30.000;30.000;30.000;29.970;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Sidemark,target,,,START,98.074,side mark 13 _\Side_1305_18_seven.mp4,63,NA,
